420,214839
421,135064
422,41421
423,293847
424,300054
425,17567
426,322504
427,274142
428,222235
429,196691
430,196691
431,113595
432,208550
433,127733
434,40981
435,265093
436,108453
437,247158
438,239917
439,10941
440,199053
441,282629
442,464
443,191280
444,250174
445,204516
446,22387
447,183742
448,66129
449,197302
450,262387
451,236290
452,211544
453,2223
454,309889
455,269207
456,292389
457,291409
458,226998
459,190915
460,46323
461,17683
463,244432
464,183551
465,176358
466,270582
467,286571
468,247769
469,128565
470,53656
471,29734
472,210225
473,145314
474,243227
475,188607
476,196690
477,268785
478,61525
479,139114
480,61525
482,225419
483,160566
484,123987
485,76602
486,288823
487,80951
488,161616
489,94374
490,228663
491,277017
492,295350
493,249328
494,270601
495,120365
496,276038
497,168876
498,264780
499,175473
500,272549
501,2496
502,317705
503,264346
504,218684
505,275335
506,95883
507,272711
508,36501
509,10568
510,216203
511,100427
512,163701
513,291504
515,327463
516,300654
517,223737
518,328311
519,275093
520,176356
521,141062
522,136874
523,143482
524,117016
525,156203
526,25815
527,203535
528,66028
529,17478
530,272146
531,266811
532,266817
533,273362
534,232623
535,72078
536,72075
537,179627
538,222402
539,192664
540,97952
541,228248
542,184130
543,220341
544,196494
545,1387
546,291410
547,286399
548,118996
549,167353
550,122074
551,46940
552,179949
553,208902
554,85882
555,47258
556,107253
557,283142
558,327702
559,153841
560,275383
561,210082
562,307073
563,42166
564,238376
565,257267
566,61905
567,175079
568,231355
570,43445
571,275633
572,15174
573,317917
574,16769
575,41408
576,24586
577,49633
578,317497
579,126474
580,126474
581,300408
582,232624
583,282894
584,87000
585,106538
586,163872
587,307657
588,174085
589,23266
590,301934
591,86287
592,166022
593,218718
594,198874
595,114813
596,232246
597,141991
598,190914
599,171504
600,27402
601,151307
602,278658
603,132865
604,106507
605,300656
606,108752
607,263421
608,255293
609,261771
610,279143
611,271070
612,1344
613,239481
614,86839
615,322253
616,293490
617,164667
618,196704
619,188672
620,235370
621,300053
622,27607
623,117125
624,316522
625,278226
626,94375
627,275454
628,74647
629,40817
630,103801
631,301239
632,46790
633,271223
634,169108
635,15136
636,237568
637,10572
638,307075
639,271935
640,89114
641,290465
642,264813
643,258533
644,264947
645,316028
646,211651
647,4441
648,162990
649,275599
650,160099
651,110176
652,158700
653,281679
654,258640
655,290467
656,107826
657,321097
658,322498
659,52856
660,69844
661,264542
662,190912
663,256477
664,317544
665,282673
666,322498
667,55724
668,143256
669,245563
670,265013
671,211239
672,108523
673,50810
674,254361
675,132757
677,277750
678,120074
679,224767
680,34414
681,277360
682,97821
683,232625
684,164513
685,223774
686,282131
687,299084
688,269747
689,209758
690,209758
691,104596
692,29972
693,291861
694,1636
695,52643
696,260124
697,313227
698,160639
699,153839
700,281974
701,234103
702,315956
703,114976
704,54183
705,265197
706,111335
707,278368
708,222996
709,167297
710,167297
711,87298
712,38757
713,315891
714,293533
715,2483
716,189947
717,47416
718,1163
719,122079
720,280315
721,131643
722,170124
724,91340
725,26833
726,284827
727,143754
728,158196
729,202922
730,76903
731,60467
732,275777
733,252630
734,209921
735,268900
736,263652
737,316297
738,279024
739,153167
740,222992
741,186097
742,56378
743,7416
744,134966
745,225975
746,258641
747,123986
748,124870
749,161561
750,114367
751,299519
752,237981
753,307476
754,113201
755,143389
756,160567
758,139262
759,174487
760,58191
761,203720
762,220922
763,154594
764,255970
765,265546
766,106283
768,128758
769,76081
770,2725
771,275976
772,308307
773,282329
774,179953
775,11480
776,238825
777,135182
778,274637
779,25850
780,150648
781,25098
782,277583
783,41352
784,74907
785,125746
786,36505
787,232247
788,240469
789,181832
790,54428
791,112760
792,280616
793,242778
794,284024
795,173140
796,9809
797,175969
798,42104
799,42104
800,1790
801,275035
802,319921
803,315593
804,176386
805,309464
806,143868
807,197913
808,219846
809,241734
810,112211
811,268903
812,298144
813,86761
814,175053
815,132017
816,181630
817,198879
818,184166
819,17568
820,120469
821,207186
822,92117
823,29963
824,213101
825,297697
826,280863
827,74107
828,261903
829,194425
830,286836
831,3133
832,280779
833,265912
834,2700
835,93342
836,155019
837,262500
838,18071
839,186644
840,265674
841,90491
842,175488
843,291906
844,80685
845,288310
846,87701
847,110160
848,214470
849,214470
851,322056
852,33375
853,19091
854,303905
855,179950
856,227996
857,304935
858,90815
859,297171
860,79296
861,307070
862,73244
863,187747
864,119912
865,171123
866,221580
867,129077
868,169747
869,221580
870,169747
871,320185
872,248546
873,287533
874,91884
875,290399
876,2747
877,237618
878,281973
879,38102
880,292741
881,34460
882,183346
883,249893
884,30496
885,49732
886,160568
888,237618
890,160568
891,249334
892,225977
893,278481
894,259779
895,99038
896,7574
897,143387
898,225446
899,181653
900,141681
901,98553
902,120214
903,41382
904,237656
905,270264
906,5171
907,271326
908,78201
909,219853
910,67478
911,322216
912,250175
913,30201
914,304330
915,280732
916,249532
917,266481
918,275824
919,283363
920,266481
921,249532
922,273905
923,270657
924,157684
925,210094
926,181320
927,184818
928,37992
929,18419
930,100090
932,222991
933,37992
934,25113
935,325430
936,17570
937,213998
938,54447
939,70154
940,132725
941,158999
942,42326
943,32509
944,119183
945,236628
946,286443
947,273345
948,128738
949,128738
950,277860
951,179445
952,141570
954,17569
956,157183
957,14741
958,71663
959,21048
960,71663
961,319524
962,225976
963,171148
964,181951
965,200871
966,120862
967,211361
968,273080
969,273080
970,103997
971,8149
972,4905
973,208748
974,106633
975,282485
976,225971
977,115200
978,266814
979,38698
980,248416
981,12441
982,60463
983,43414
984,242030
985,136338
986,200115
987,295148
988,56664
989,302182
990,217053
991,136891
992,282015
993,317778
994,192885
995,227528
996,313993
997,213757
998,158076
999,285763
1000,299518
1001,81017
1002,276065
1003,265866
1004,75255
1005,3293
1006,262388
1007,316345
1008,171539
1009,36520
1010,114371
1011,101923
1012,24130
1013,293095
1014,194895
1015,179954
1016,228252
1017,158398
1018,116051
1019,99402
1020,318596
1021,160569
1022,54765
1023,143182
1024,228669
1025,20473
1026,294343
1027,6599
1029,214395
1031,87818
1032,255427
1033,292867
1034,233544
1035,74581
1036,98127
1037,3191
1038,29943
1039,54270
1040,140233
1041,247224
1042,317734
1043,190003
1044,273929
1045,118453
1046,300569
1047,2524
1048,19990
1049,108056
1050,147859
1051,145315
1052,131453
1053,119630
1054,131795
1055,130746
1056,297849
1057,258642
1058,191281
1059,26881
1060,136747
1061,300569
1062,225526
1063,116158
1064,101754
1065,309528
1066,31795
1067,204518
1068,259853
1069,219303
1070,277337
1071,240148
1072,88211
1073,147939
1074,137163
1075,326472
1076,257901
1077,165576
1078,3570
1079,265968
1080,314908
1081,267412
1082,236252
1083,224138
1084,225945
1085,232248
1086,316614
1087,258968
1088,126228
1089,319814
1091,112209
1092,289328
1093,285237
1094,4885
1095,265450
1096,198166
1097,261892
1098,3804
1099,261146
1100,265204
1101,50897
1102,51139
1103,283779
1104,95943
1105,248549
1106,294220
1107,284451
1108,189368
1109,181453
1110,290888
1111,93768
1112,298691
1113,293487
1115,110383
1116,248380
1117,315541
1118,274448
1119,274448
1120,50079
1121,48039
1122,281695
1123,279210
1124,213714
1125,239920
1126,275278
1127,4404
1128,226669
1129,105867
1130,52646
1131,193380
1132,162143
1133,202394
1134,55101
1135,61894
1137,139488
1138,186817
1139,25298
1140,164076
1141,183093
1142,119614
1143,234069
1146,42459
1148,279309
1149,324262
1150,43368
1151,203665
1152,281302
1153,315718
1154,164515
1155,41909
1156,252101
1157,290719
1158,130780
1159,186224
1160,159141
1161,218685
1162,203153
1164,278040
1165,283416
1167,54596
1168,55003
1169,111657
1170,58027
1171,284828
1172,70155
1173,6836
1174,47466
1175,94376
1176,86888
1177,162843
1178,51373
1179,273835
1180,219848
1181,10629
1182,291737
1183,258342
1184,2758
1185,31746
1186,227529
1187,105601
1188,138442
1189,6192
1190,1423
1191,286331
1192,120930
1193,99651
1194,67011
1195,287257
1196,38991
1197,272880
1198,265887
1199,182447
1200,244720
1201,3607
1202,20643
1203,260981
1204,190310
1205,181547
1206,108524
1207,28887
1208,135183
1209,49454
1210,78737
1212,101472
1213,191820
1214,225527
1215,232252
1216,322063
1217,53270
1218,17571
1219,7417
1220,48466
1221,49733
1222,236629
1223,53952
1224,137539
1225,307941
1226,178632
1227,175577
1228,318859
1229,152024
1230,100898
1231,179426
1232,18774
1233,198795
1234,229445
1235,22496
1236,235505
1237,316215
1238,270088
1239,158207
1240,198987
1241,137583
1242,71370
1243,144107
1244,156151
1245,309737
1246,121728
1247,309945
1248,233365
1249,269669
1250,325787
1251,278337
1252,302227
1253,283725
1254,37018
1255,290607
1256,253883
1257,126448
1258,62600
1259,228253
1260,248006
1261,10346
1262,149338
1263,291591
1264,142945
1265,81291
1266,81448
1267,8622
1268,206234
1269,285136
1270,274151
1271,209309
1272,308031
1274,49927
1275,39837
1276,185251
1277,193882
1278,250178
1279,193482
1280,185253
1281,146040
1282,232128
1283,98275
1284,122580
1285,169074
1286,52068
1287,7118
1288,22759
1289,253646
1290,288398
1291,301718
1292,314967
1293,7118
1294,319638
1295,172794
1296,174106
1297,54911
1298,250463
1299,290056
1300,250463
1301,144938
1302,201930
1303,31102
1304,85480
1305,319944
1306,164226
1307,19025
1308,306490
1309,229439
1310,118862
1311,108153
1312,185288
1313,171550
1314,290088
1315,311005
1316,158786
1317,184331
1318,257332
1319,118713
1320,204519
1321,183382
1322,288635
1323,264820
1324,70386
1325,250730
1326,103851
1327,326387
1328,216988
1329,250730
1330,245689
1331,58838
1332,63376
1333,122440
1335,209750
1336,132139
1337,88202
1338,151300
1339,106709
1340,177011
1341,162262
1342,50538
1343,90403
1344,218646
1345,106298
1346,293696
1347,76090
1348,133465
1349,133465
1350,34381
1352,124309
1353,290468
1354,324782
1355,100471
1356,285161
1357,77808
1358,262989
1359,196485
1360,285161
1362,238772
1363,103947
1364,270012
1365,249792
1366,226355
1367,283884
1368,187420
1369,116052
1370,124331
1371,213445
1372,224764
1373,318792
1374,223001
1375,107877
1376,5115
1377,156680
1378,131629
1379,100471
1380,271675
1381,248547
1382,30961
1383,271980
1384,216514
1385,204083
1387,164088
1388,6224
1389,85585
1390,303607
1391,103857
1392,63134
1393,225152
1394,37654
1395,210018
1396,41118
1397,19269
1398,204872
1399,204872
1400,173928
1402,228853
1403,103816
1404,185644
1405,119295
1406,78662
1407,111846
1408,78423
1409,33377
1410,289602
1412,269275
1413,276402
1414,111277
1415,81420
1416,287481
1417,229432
1418,97397
1419,81420
1420,97397
1421,220602
1422,192606
1423,263116
1424,47259
1425,99455
1426,164904
1427,221033
1428,218096
1429,295097
1430,75542
1431,31071
1432,47591
1433,322409
1434,169075
1435,322232
1436,274006
1437,141063
1438,265918
1439,255650
1440,3059
1441,173599
1442,249654
1443,77370
1444,274454
1445,62151
1446,265118
1447,5881
1448,220093
1449,185265
1450,129959
1451,241661
1452,243235
1453,2009
1454,212241
1455,108081
1456,80978
1457,270607
1458,251663
1459,226436
1460,4391
1461,157804
1462,293645
1463,281023
1464,13520
1465,328263
1466,31318
1467,96683
1468,65353
1469,103469
1470,64454
1471,169881
1472,140122
1473,57146
1474,56159
1475,30901
1476,49709
1477,265087
1478,89473
1479,284835
1480,232253
1481,283243
1482,165235
1483,16335
1484,228254
1485,56160
1486,20267
1488,225995
1489,289985
1490,267158
1491,6741
1492,222151
1493,5420
1494,236579
1495,63189
1496,1601
1497,136647
1498,262949
1499,136647
1500,262949
1501,244491
1502,224592
1503,51576
1504,47440
1505,292758
1506,40640
1507,220047
1508,102159
1509,237765
1510,113525
1511,69046
1512,134665
1514,275230
1515,56687
1516,78007
1517,44370
1518,16591
1519,115869
1520,34221
1521,117357
1522,295160
1523,312095
1524,315400
1525,9813
1526,276772
1527,239882
1528,244290
1529,237761
1530,277104
1531,287221
1532,56762
1533,255964
1534,119406
1535,302196
1536,243555
1537,52832
1538,267594
1539,267594
1540,64308
1541,52235
1542,169345
1543,132898
1544,257240
1545,289513
1546,34489
1547,8065
1548,162272
1549,8065
1550,222789
1551,244434
1552,317841
1553,98338
1554,77934
1555,223752
1557,38107
1558,119173
1559,248093
1560,51950
1561,322248
1562,195012
1563,238137
1564,248551
1565,18100
1566,283500
1567,207127
1568,233467
1569,103427
1570,119472
1571,205702
1572,15373
1574,219525
1575,58080
1576,4857
1577,131768
1578,23058
1579,294766
1580,141955
1581,322391
1583,87544
1584,121106
1585,247591
1586,166573
1588,24508
1589,99466
1590,19773
1591,89593
1592,248550
1593,291073
1594,117024
1595,127617
1596,319776
1597,939
1598,297804
1599,274329
1600,202132
1601,283846
1602,322415
1603,140334
1604,304328
1605,324922
1606,119407
1607,1304
1608,180354
1609,116055
1610,38808
1611,4378
1612,306905
1613,85299
1614,199769
1615,150890
1616,150471
1617,100884
1618,122747
1619,239785
1620,274757
1621,131778
1622,110674
1623,306988
1624,292268
1625,31169
1626,132522
1627,224615
1628,177677
1629,127268
1630,164514
1631,276062
1632,91021
1633,21187
1634,207187
1636,315362
1637,168115
1638,46206
1639,274639
1640,293758
1641,91273
1642,293410
1643,284778
1644,11157
1645,36944
1646,5877
1648,275010
1649,226534
1650,146397
1651,70737
1652,85500
1653,98895
1654,277165
1655,56818
1656,59699
1657,121054
1658,156155
1659,120361
1660,133254
1661,53946
1662,133603
1663,290710
1665,134731
1666,70431
1667,255249
1668,254261
1669,70431
1670,271815
1671,153933
1672,294376
1673,229567
1674,303533
1675,142685
1676,156153
1677,130009
1678,234834
1679,284546
1680,276579
1681,282896
1682,136972
1683,219951
1684,144008
1685,172606
1686,238499
1687,119187
1689,275186
1690,101896
1691,288445
1692,133835
1693,197315
1694,208364
1695,130887
1696,290401
1697,182351
1698,311833
1699,311833
1700,228867
1701,264469
1702,228519
1703,207136
1704,315071
1705,150032
1706,168897
1707,238328
1708,191429
1709,20776
1710,214496
1711,307621
1712,50888
1713,89703
1714,309512
1715,232079
1716,205750
1717,119513
1718,221104
1719,231825
1720,249464
1721,8364
1722,307092
1723,28678
1724,30584
1725,94962
1727,298738
1728,156156
1729,156156
1730,207331
1731,227870
1732,100892
1733,131867
1734,13443
1735,110414
1736,135076
1737,47165
1738,228090
1739,207585
1740,36742
1741,142585
1742,305993
1743,247728
1744,260821
1745,64476
1746,223833
1747,71288
1748,213699
1749,324732
1750,325901
1751,238354
1752,294825
1753,225105
1754,268905
1755,253570
1756,303506
1758,199764
1759,203540
1760,184532
1761,285723
1762,328168
1763,66994
1764,13016
1765,99076
1766,136054
1767,45577
1768,4341
1769,55758
1770,300222
1771,170784
1773,190916
1774,47561
1775,56617
1776,318258
1777,91890
1778,32271
1779,48355
1780,136868
1781,255677
1782,233320
1783,32271
1784,253944
1785,224419
1786,131329
1787,170805
1788,211934
1789,269544
1790,285298
1791,89994
1792,77726
1793,99103
1794,202357
1795,161079
1797,209763
1798,3420
1799,33378
1800,209566
1801,301463
1802,284196
1803,278129
1804,265883
1805,264964
1806,141069
1807,54257
1808,219965
1809,219965
1810,309822
1811,237626
1812,136921
1813,293098
1814,67280
1815,248846
1816,181667
1817,275047
1818,287251
1819,136221
1820,63954
1821,77918
1822,210093
1823,211862
1824,262588
1825,286485
1826,271735
1827,76668
1828,212244
1829,76668
1830,106734
1831,144826
1832,131664
1833,211411
1834,89231
1835,204812
1836,100338
1837,280970
1838,105597
1839,241358
1841,273791
1842,276794
1843,135704
1845,289299
1846,46999
1848,23913
1849,301035
1850,211653
1851,160407
1852,129254
1853,267641
1854,110202
1855,316304
1856,255890
1857,288742
1858,168881
1859,322411
1861,270899
1862,57818
1863,41885
1864,97723
1865,167425
1866,51083
1867,197794
1868,78010
1869,78010
1870,122328
1871,232196
1872,288977
1873,106488
1874,8570
1875,294928
1877,249660
1878,164156
1880,44644
1881,188095
1882,183402
1883,1201
1884,283157
1885,102781
1886,87359
1887,265228
1888,107336
1889,132121
1890,313984
1891,270912
1892,156152
1893,160620
1894,88556
1895,219538
1896,135795
1897,58154
1898,174403
1899,45939
1900,70565
1901,100250
1902,40466
1903,297454
1905,324556
1906,315068
1907,323048
1908,234843
1909,323048
1910,234843
1911,118280
1912,176752
1914,95485
1915,323664
1916,7568
1917,31230
1918,57035
1920,119807
1921,273908
1922,242031
1923,85502
1924,277148
1925,96199
1926,275107
1927,184132
1928,98228
1929,273492
1930,318024
1931,275826
1933,53999
1934,253983
1935,111310
1936,239432
1937,280370
1938,285702
1939,190821
1940,313559
1941,34490
1942,240899
1943,41557
1944,135215
1946,270503
1947,279491
1948,141758
1949,26537
1950,327141
1951,162783
1952,20748
1953,81371
1954,118084
1955,35670
1956,106030
1957,251376
1959,37856
1960,317608
1961,29724
1963,249965
1964,129544
1965,131368
1966,67321
1967,262847
1968,198985
1969,186815
1970,85253
1971,308398
1972,233548
1973,96253
1974,296055
1975,101940
1976,198022
1977,269836
1978,98677
1979,129339
1980,274810
1981,136912
1982,265542
1983,54484
1984,214367
1985,320225
1986,163921
1987,122594
1988,234715
1989,32442
1990,28706
1991,160341
1992,214786
1993,226645
1994,219071
1995,321851
1996,168311
1997,304329
1998,133632
1999,267585
2000,320331
2001,255967
2002,194085
2003,185931
2004,218273
2005,300487
2006,149897
2007,163285
2009,60475
2010,112363
2011,272133
2012,305549
2013,78019
2014,97726
2015,95002
2016,295002
2017,205944
2019,69540
2020,328313
2021,306769
2022,24132
2023,118234
2024,144966
2025,262097
2026,28808
2027,153902
2028,127481
2029,127481
2030,289954
2031,212769
2032,133961
2033,325166
2034,263267
2035,261824
2036,11508
2037,212364
2038,108567
2039,108567
2040,34547
2041,289126
2043,318729
2044,146732
2045,277010
2046,209248
2047,145839
2048,158121
2049,245439
2050,262615
2051,128740
2052,288399
2053,193793
2054,191822
2055,131773
2056,26986
2057,206058
2058,270946
2059,300238
2061,169076
2062,162950
2063,265888
2064,93987
2065,16384
2066,101076
2067,15401
2068,244079
2069,244079
2070,154495
2071,244395
2072,31312
2073,99223
2074,61857
2075,285529
2076,186135
2077,227314
2078,81923
2079,31312
2080,243732
2081,282900
2082,233546
2083,154314
2084,24136
2085,242909
2086,289766
2087,204096
2088,219008
2089,63957
2090,122219
2091,328887
2092,271433
2093,236465
2095,307091
2096,66747
2097,89400
2098,158333
2099,196750
2100,32295
2101,278140
2102,59438
2103,201353
2104,320568
2105,299965
2106,79613
2107,267669
2108,200215
2109,213678
2110,278069
2111,291390
2112,74250
2113,207960
2114,206221
2115,259185
2116,171861
2117,71562
2118,183578
2119,46279
2120,204521
2121,35440
2122,52283
2123,156154
2124,196774
2125,309243
2126,308924
2127,245172
2128,322220
2129,1405
2130,294741
2131,4104
2132,98609
2133,159905
2134,216050
2135,321190
2136,186154
2137,1991
2138,318840
2139,181729
2140,35391
2141,259185
2142,199593
2143,48624
2144,257020
2145,271560
2146,292854
2147,293131
2148,104046
2149,169885
2150,123780
2151,181148
2152,309607
2153,175087
2154,318372
2155,275379
2156,11963
2157,319028
2158,156399
2159,110483
2160,273291
2161,172341
2162,286860
2163,68842
2164,107749
2165,301269
2166,144563
2167,120048
2168,31384
2169,127209
2170,211655
2171,66223
2172,103181
2173,249899
2174,274307
2175,247834
2176,28721
2177,200774
2178,80991
2179,225046
2180,31232
2181,13613
2182,22701
2183,292681
2184,8899
2185,275432
2186,275887
2187,199699
2188,8840
2189,8840
2190,199699
2191,221448
2192,154480
2193,271534
2194,173457
2195,276401
2196,86916
2197,215759
2198,54126
2200,181949
2201,271791
2202,173532
2203,327898
2204,170411
2205,247401
2206,67198
2207,21252
2209,6382
2210,163797
2211,150213
2212,308422
2213,284803
2214,20596
2215,289040
2216,293450
2217,96994
2218,109060
2219,293450
2220,109060
2221,293180
2222,95161
2223,281703
2224,29615
2225,273078
2226,277258
2227,313597
2228,30592
2229,76188
2230,252454
2231,267500
2232,250404
2233,301918
2234,286429
2235,309823
2236,273501
2237,33798
2238,222852
2239,214679
2240,22690
2241,60488
2242,262412
2243,278748
2244,65469
2245,308387
2246,211657
2247,113672
2248,72861
2249,211657
2250,72861
2252,195344
2253,190034
2254,39299
2255,202029
2256,11414
2257,280950
2258,89594
2259,286822
2260,280950
2261,244326
2262,183906
2263,225597
2264,14636
2265,138061
2266,224760
2267,191457
2268,56162
2269,56162
2270,97197
2271,249054
2272,324263
2273,119056
2274,210050
2275,215764
2276,36524
2277,78300
2278,268268
2280,163011
2281,39414
2282,92402
2283,27199
2284,252131
2286,327143
2287,133256
2288,299038
2289,119949
2290,252131
2291,20079
2292,141514
2293,56348
2294,65362
2295,146858
2296,264651
2297,175372
2298,65354
2299,264651
2300,115108
2301,62680
2302,179939
2303,230753
2304,299504
2305,19023
2306,115769
2307,286885
2308,271588
2309,5949
2310,34050
2311,199164
2312,264915
2313,121211
2314,203773
2315,189948
2316,154470
2317,56989
2318,191692
2319,308814
2320,191692
2321,28507
2322,207336
2323,66130
2325,190976
2326,33438
2327,8784
2328,211088
2329,307430
2330,197876
2331,230484
2332,42027
2333,132644
2334,10606
2335,177733
2336,294988
2337,38090
2338,89021
2339,193072
2341,213980
2342,2746
2343,126556
2344,6332
2345,14933
2347,247149
2348,289262
2349,242204
2350,142668
2351,205840
2352,258496
2353,285163
2354,191388
2355,44205
2357,204499
2358,311109
2359,94521
2360,265428
2361,260149
2362,201126
2363,21303
2364,200117
2365,110586
2366,178991
2367,253822
2368,285163
2369,100855
2370,263535
2371,99075
2372,285939
2373,275909
2374,27597
2375,235804
2376,152543
2377,202078
2378,35163
2379,80931
2380,255564
2381,148220
2382,217756
2383,131407
2384,230452
2386,86294
2387,111363
2388,103376
2389,233547
2390,174133
2391,286862
2392,87537
2393,108582
2395,25290
2396,20535
2397,31832
2398,34138
2399,222634
2400,206324
2401,62484
2402,41559
2403,202011
2404,144058
2405,211163
2406,130664
2407,277591
2408,250043
2409,250043
2410,130664
2411,122762
2412,288040
2413,131636
2414,218472
2415,118475
2416,281117
2417,160022
2418,166444
2419,190399
2420,222421
2421,87211
2422,268089
2423,297625
2424,61755
2425,235477
2426,106494
2427,313125
2428,119119
2429,250817
2430,217756
2431,291760
2432,98939
2433,302045
2434,263939
2435,15303
2436,38353
2437,31219
2438,10857
2439,235468
2440,973
2442,42105
2443,251730
2444,1243
2445,261843
2446,259348
2447,140107
2448,193014
2449,20501
2450,196556
2451,185502
2452,295819
2453,178117
2454,40442
2455,40990
2456,213388
2457,16938
2458,158224
2459,95972
2460,110722
2461,7560
2462,235817
2463,119086
2464,304411
2465,202171
2466,24134
2467,222131
2468,134471
2469,113521
2470,235161
2471,117660
2472,226599
2473,309509
2475,73279
2476,285031
2477,237464
2478,277265
2479,118981
2480,252102
2481,220256
2482,137354
2483,4306
2484,286784
2485,294619
2486,85262
2487,17017
2488,289119
2489,198663
2490,174213
2491,261591
2493,280640
2494,216681
2495,199280
2496,287759
2497,191851
2498,276360
2499,289022
2501,213604
2502,92489
2503,307589
2504,249422
2505,50324
2506,228006
2507,33517
2508,271826
2509,272713
2510,191562
2511,265802
2512,25292
2513,132867
2514,66716
2515,207628
2516,272626
2517,26836
2518,263165
2519,233321
2520,318856
2521,152953
2522,184935
2523,185298
2524,221560
2525,124371
2526,321040
2527,281594
2528,282227
2529,286611
2530,268992
2531,243996
2532,235920
2533,185282
2534,267756
2535,265458
2536,124030
2537,106461
2538,277375
2539,94823
2540,305105
2541,251997
2542,299373
2543,275343
2544,161957
2545,122587
2546,224621
2547,262574
2548,288968
2549,288968
2550,147968
2551,181293
2553,70564
2554,244176
2555,49717
2556,147285
2557,306770
2558,281449
2559,13782
2560,119892
2561,88247
2562,218942
2563,58418
2564,98752
2565,290397
2566,76349
2567,283696
2568,76691
2569,196703
2570,18285
2572,212213
2573,218821
2574,249463
2575,14715
2576,269782
2577,59701
2578,273231
2579,59701
2580,88022
2581,128204
2582,8000
2583,225284
2584,307089
2585,305137
